id,name,male_18_to_24,cfb_players,cbb_players,pred_cfb,pred_cbb,resid_cfb,resid_cbb,percent_cfb,percent_cbb
17189,"Washington, Illinois",618,0,0,1.456822202,-0.044171883,-1.456822202,0.044171883,-0.002357317,7.14755E-05
2130,"Ketchikan Gateway, Alaska",619,0,0,1.458342381,-0.043830708,-1.458342381,0.043830708,-0.002355965,7.08089E-05
26079,"Kalkaska, Michigan",619,0,0,1.458342381,-0.043830708,-1.458342381,0.043830708,-0.002355965,7.08089E-05
13221,"Oglethorpe, Georgia",622,0,0,1.462902917,-0.042807184,-1.462902917,0.042807184,-0.002351934,6.88218E-05
13309,"Wheeler, Georgia",622,0,0,1.462902917,-0.042807184,-1.462902917,0.042807184,-0.002351934,6.88218E-05
29059,"Dallas, Missouri",622,0,0,1.462902917,-0.042807184,-1.462902917,0.042807184,-0.002351934,6.88218E-05
38003,"Barnes, North Dakota",622,0,0,1.462902917,-0.042807184,-1.462902917,0.042807184,-0.002351934,6.88218E-05
54103,"Wetzel, West Virginia",622,0,0,1.462902917,-0.042807184,-1.462902917,0.042807184,-0.002351934,6.88218E-05
21159,"Martin, Kentucky",624,0,0,1.465943275,-0.042124835,-1.465943275,0.042124835,-0.002349268,6.75077E-05
17039,"De Witt, Illinois",625,0,0,1.467463454,-0.041783661,-1.467463454,0.041783661,-0.002347942,6.68539E-05
13209,"Montgomery, Georgia",626,0,0,1.468983633,-0.041442486,-1.468983633,0.041442486,-0.002346619,6.62021E-05
22065,"Madison, Louisiana",626,0,0,1.468983633,-0.041442486,-1.468983633,0.041442486,-0.002346619,6.62021E-05
54041,"Lewis, West Virginia",626,0,0,1.468983633,-0.041442486,-1.468983633,0.041442486,-0.002346619,6.62021E-05
29013,"Bates, Missouri",627,0,0,1.470503812,-0.041101312,-1.470503812,0.041101312,-0.002345301,6.55523E-05
47171,"Unicoi, Tennessee",628,0,0,1.472023991,-0.040760137,-1.472023991,0.040760137,-0.002343987,6.49047E-05
12043,"Glades, Florida",629,0,0,1.47354417,-0.040418962,-1.47354417,0.040418962,-0.002342678,6.42591E-05
29111,"Lewis, Missouri",629,0,0,1.47354417,-0.040418962,-1.47354417,0.040418962,-0.002342678,6.42591E-05
48051,"Burleson, Texas",629,0,0,1.47354417,-0.040418962,-1.47354417,0.040418962,-0.002342678,6.42591E-05
40023,"Choctaw, Oklahoma",630,0,0,1.475064349,-0.040077788,-1.475064349,0.040077788,-0.002341372,6.36155E-05
5141,"Van Buren, Arkansas",631,0,0,1.476584528,-0.039736613,-1.476584528,0.039736613,-0.002340071,6.2974E-05
48035,"Bosque, Texas",632,0,0,1.478104707,-0.039395439,-1.478104707,0.039395439,-0.002338773,6.23346E-05
48075,"Childress, Texas",632,0,0,1.478104707,-0.039395439,-1.478104707,0.039395439,-0.002338773,6.23346E-05
18165,"Vermillion, Indiana",633,0,0,1.479624886,-0.039054264,-1.479624886,0.039054264,-0.00233748,6.16971E-05
40005,"Atoka, Oklahoma",634,0,0,1.481145065,-0.03871309,-1.481145065,0.03871309,-0.002336191,6.10617E-05
19041,"Clay, Iowa",638,0,0,1.487225781,-0.037348392,-1.487225781,0.037348392,-0.002331075,5.85398E-05
5087,"Madison, Arkansas",639,0,0,1.48874596,-0.037007217,-1.48874596,0.037007217,-0.002329806,5.79143E-05
21191,"Pendleton, Kentucky",639,0,0,1.48874596,-0.037007217,-1.48874596,0.037007217,-0.002329806,5.79143E-05
47139,"Polk, Tennessee",640,0,0,1.490266139,-0.036666042,-1.490266139,0.036666042,-0.002328541,5.72907E-05
18159,"Tipton, Indiana",642,0,2,1.493306497,-0.035983693,-1.493306497,2.035983693,-0.002326023,0.003171314
20001,"Allen, Kansas",642,0,0,1.493306497,-0.035983693,-1.493306497,0.035983693,-0.002326023,5.60494E-05
5021,"Clay, Arkansas",644,0,0,1.496346855,-0.035301344,-1.496346855,0.035301344,-0.00232352,5.48158E-05
54091,"Taylor, West Virginia",644,0,0,1.496346855,-0.035301344,-1.496346855,0.035301344,-0.00232352,5.48158E-05
55023,"Crawford, Wisconsin",644,0,0,1.496346855,-0.035301344,-1.496346855,0.035301344,-0.00232352,5.48158E-05
13027,"Brooks, Georgia",645,0,0,1.497867034,-0.03496017,-1.497867034,0.03496017,-0.002322274,5.42018E-05
13161,"Jeff Davis, Georgia",645,0,0,1.497867034,-0.03496017,-1.497867034,0.03496017,-0.002322274,5.42018E-05
17191,"Wayne, Illinois",650,0,0,1.505467928,-0.033254297,-1.505467928,0.033254297,-0.002316105,5.11605E-05
17045,"Edgar, Illinois",651,0,0,1.506988107,-0.032913122,-1.506988107,0.032913122,-0.002314882,5.05578E-05
4012,"La Paz, Arizona",653,0,0,1.510028465,-0.032230773,-1.510028465,0.032230773,-0.002312448,4.9358E-05
19145,"Page, Iowa",653,0,0,1.510028465,-0.032230773,-1.510028465,0.032230773,-0.002312448,4.9358E-05
35027,"Lincoln, New Mexico",655,0,0,1.513068823,-0.031548424,-1.513068823,0.031548424,-0.002310029,4.81655E-05
48487,"Wilbarger, Texas",657,0,0,1.516109181,-0.030866075,-1.516109181,0.030866075,-0.002307624,4.69803E-05
42105,"Potter, Pennsylvania",659,0,0,1.519149539,-0.030183726,-1.519149539,0.030183726,-0.002305235,4.58023E-05
16045,"Gem, Idaho",660,0,0,1.520669718,-0.029842551,-1.520669718,0.029842551,-0.002304045,4.5216E-05
17149,"Pike, Illinois",660,0,0,1.520669718,-0.029842551,-1.520669718,0.029842551,-0.002304045,4.5216E-05
47049,"Fentress, Tennessee",660,0,0,1.520669718,-0.029842551,-1.520669718,0.029842551,-0.002304045,4.5216E-05
48043,"Brewster, Texas",661,0,0,1.522189897,-0.029501377,-1.522189897,0.029501377,-0.002302859,4.46314E-05
48285,"Lavaca, Texas",664,0,0,1.526750434,-0.028477853,-1.526750434,0.028477853,-0.002299323,4.28883E-05
27113,"Pennington, Minnesota",666,0,0,1.529790792,-0.027795504,-1.529790792,0.027795504,-0.002296983,4.1735E-05
13211,"Morgan, Georgia",671,0,0,1.537391687,-0.026089631,-1.537391687,0.026089631,-0.002291195,3.88817E-05
55001,"Adams, Wisconsin",671,0,0,1.537391687,-0.026089631,-1.537391687,0.026089631,-0.002291195,3.88817E-05
6027,"Inyo, California",673,0,0,1.540432045,-0.025407282,-1.540432045,0.025407282,-0.002288903,3.77523E-05
48169,"Garza, Texas",674,0,0,1.541952224,-0.025066108,-1.541952224,0.025066108,-0.002287763,3.71901E-05
22013,"Bienville, Louisiana",676,0,2,1.544992581,-0.024383759,-1.544992581,2.024383759,-0.002285492,0.002994651
17159,"Richland, Illinois",678,0,0,1.548032939,-0.023701409,-1.548032939,0.023701409,-0.002283234,3.49578E-05
16013,"Blaine, Idaho",679,0,0,1.549553118,-0.023360235,-1.549553118,0.023360235,-0.002282111,3.44039E-05
28023,"Clarke, Mississippi",679,0,0,1.549553118,-0.023360235,-1.549553118,0.023360235,-0.002282111,3.44039E-05
18121,"Parke, Indiana",680,0,0,1.551073297,-0.02301906,-1.551073297,0.02301906,-0.00228099,3.38516E-05
29003,"Andrew, Missouri",680,0,0,1.551073297,-0.02301906,-1.551073297,0.02301906,-0.00228099,3.38516E-05
41013,"Crook, Oregon",680,0,0,1.551073297,-0.02301906,-1.551073297,0.02301906,-0.00228099,3.38516E-05
40091,"McIntosh, Oklahoma",682,0,0,1.554113655,-0.022336711,-1.554113655,0.022336711,-0.002278759,3.27518E-05
26143,"Roscommon, Michigan",683,0,0,1.555633834,-0.021995537,-1.555633834,0.021995537,-0.002277648,3.22043E-05
30035,"Glacier, Montana",683,0,0,1.555633834,-0.021995537,-1.555633834,0.021995537,-0.002277648,3.22043E-05
48131,"Duval, Texas",683,0,0,1.555633834,-0.021995537,-1.555633834,0.021995537,-0.002277648,3.22043E-05
40035,"Craig, Oklahoma",684,0,0,1.557154013,-0.021654362,-1.557154013,0.021654362,-0.002276541,3.16584E-05
40063,"Hughes, Oklahoma",684,0,0,1.557154013,-0.021654362,-1.557154013,0.021654362,-0.002276541,3.16584E-05
1105,"Perry, Alabama",687,0,0,1.56171455,-0.020630838,-1.56171455,0.020630838,-0.002273238,3.00303E-05
26009,"Antrim, Michigan",688,0,0,1.563234729,-0.020289664,-1.563234729,0.020289664,-0.002272144,2.94908E-05
53039,"Klickitat, Washington",692,0,0,1.569315445,-0.018924966,-1.569315445,0.018924966,-0.002267797,2.73482E-05
29133,"Mississippi, Missouri",693,0,0,1.570835624,-0.018583791,-1.570835624,0.018583791,-0.002266718,2.68164E-05
27161,"Waseca, Minnesota",694,0,0,1.572355803,-0.018242617,-1.572355803,0.018242617,-0.002265642,2.62862E-05
48337,"Montague, Texas",694,0,0,1.572355803,-0.018242617,-1.572355803,0.018242617,-0.002265642,2.62862E-05
42053,"Forest, Pennsylvania",695,0,0,1.573875982,-0.017901442,-1.573875982,0.017901442,-0.00226457,2.57575E-05
53049,"Pacific, Washington",696,0,0,1.575396161,-0.017560267,-1.575396161,0.017560267,-0.0022635,2.52303E-05
29089,"Howard, Missouri",697,0,1,1.57691634,-0.017219093,-1.57691634,1.017219093,-0.002262434,0.001459425
21203,"Rockcastle, Kentucky",697,0,0,1.57691634,-0.017219093,-1.57691634,0.017219093,-0.002262434,2.47046E-05
29135,"Moniteau, Missouri",703,0,0,1.586037413,-0.015172046,-1.586037413,0.015172046,-0.002256099,2.15819E-05
29141,"Morgan, Missouri",703,0,0,1.586037413,-0.015172046,-1.586037413,0.015172046,-0.002256099,2.15819E-05
38079,"Rolette, North Dakota",703,0,0,1.586037413,-0.015172046,-1.586037413,0.015172046,-0.002256099,2.15819E-05
51193,"Westmoreland, Virginia",705,0,2,1.589077771,-0.014489696,-1.589077771,2.014489696,-0.002254011,0.002857432
12013,"Calhoun, Florida",708,0,0,1.593638308,-0.013466173,-1.593638308,0.013466173,-0.002250902,1.902E-05
27045,"Fillmore, Minnesota",711,0,0,1.598198845,-0.012442649,-1.598198845,0.012442649,-0.002247818,1.75002E-05
18139,"Rush, Indiana",718,0,0,1.608840098,-0.010054427,-1.608840098,0.010054427,-0.002240724,1.40034E-05
26089,"Leelanau, Michigan",720,0,1,1.611880456,-0.009372078,-1.611880456,1.009372078,-0.002238723,0.001401906
55067,"Langlade, Wisconsin",720,0,0,1.611880456,-0.009372078,-1.611880456,0.009372078,-0.002238723,1.30168E-05
6051,"Mono, California",721,0,0,1.613400635,-0.009030904,-1.613400635,0.009030904,-0.002237726,1.25255E-05
8119,"Teller, Colorado",723,0,0,1.616440993,-0.008348555,-1.616440993,0.008348555,-0.002235741,1.15471E-05
21097,"Harrison, Kentucky",723,0,0,1.616440993,-0.008348555,-1.616440993,0.008348555,-0.002235741,1.15471E-05
47085,"Humphreys, Tennessee",723,0,0,1.616440993,-0.008348555,-1.616440993,0.008348555,-0.002235741,1.15471E-05
16047,"Gooding, Idaho",731,0,0,1.628602424,-0.005619158,-1.628602424,0.005619158,-0.00222791,7.68695E-06
27091,"Martin, Minnesota",731,0,0,1.628602424,-0.005619158,-1.628602424,0.005619158,-0.00222791,7.68695E-06
46005,"Beadle, South Dakota",731,0,0,1.628602424,-0.005619158,-1.628602424,0.005619158,-0.00222791,7.68695E-06
21175,"Morgan, Kentucky",733,0,0,1.631642782,-0.004936809,-1.631642782,0.004936809,-0.002225979,6.73507E-06
30003,"Big Horn, Montana",733,0,0,1.631642782,-0.004936809,-1.631642782,0.004936809,-0.002225979,6.73507E-06
5001,"Arkansas, Arkansas",734,0,0,1.633162961,-0.004595634,-1.633162961,0.004595634,-0.002225018,6.26108E-06
51685,"Manassas Park, Virginia",736,0,0,1.636203319,-0.003913285,-1.636203319,0.003913285,-0.002223102,5.31696E-06
54001,"Barbour, West Virginia",737,0,0,1.637723498,-0.003572111,-1.637723498,0.003572111,-0.002222149,4.84683E-06
51081,"Greensville, Virginia",738,0,0,1.639243677,-0.003230936,-1.639243677,0.003230936,-0.002221197,4.37796E-06
56007,"Carbon, Wyoming",742,0,0,1.645324393,-0.001866238,-1.645324393,0.001866238,-0.002217418,2.51515E-06
51570,"Colonial Heights, Virginia",746,0,0,1.651405109,-0.00050154,-1.651405109,0.00050154,-0.00221368,6.72306E-07
17087,"Johnson, Illinois",748,0,0,1.654445467,0.000180809,-1.654445467,-0.000180809,-0.002211825,-2.41723E-07
8015,"Chaffee, Colorado",749,0,1,1.655965646,0.000521984,-1.655965646,0.999478016,-0.002210902,0.001334417
27039,"Dodge, Minnesota",749,0,0,1.655965646,0.000521984,-1.655965646,-0.000521984,-0.002210902,-6.96908E-07
48445,"Terry, Texas",753,0,0,1.662046362,0.001886682,-1.662046362,-0.001886682,-0.002207233,-2.50555E-06
21213,"Simpson, Kentucky",754,0,0,1.663566541,0.002227857,-1.663566541,-0.002227857,-0.002206322,-2.95472E-06
56015,"Goshen, Wyoming",757,0,1,1.668127077,0.00325138,-1.668127077,0.99674862,-0.002203602,0.001316709
17085,"Jo Daviess, Illinois",758,0,0,1.669647256,0.003592555,-1.669647256,-0.003592555,-0.002202701,-4.73952E-06
27157,"Wabasha, Minnesota",758,0,0,1.669647256,0.003592555,-1.669647256,-0.003592555,-0.002202701,-4.73952E-06
8071,"Las Animas, Colorado",759,0,0,1.671167435,0.003933729,-1.671167435,-0.003933729,-0.002201802,-5.18278E-06
54021,"Gilmer, West Virginia",760,0,0,1.672687614,0.004274904,-1.672687614,-0.004274904,-0.002200905,-5.62487E-06
5113,"Polk, Arkansas",762,0,0,1.675727972,0.004957253,-1.675727972,-0.004957253,-0.002199118,-6.50558E-06
51127,"New Kent, Virginia",762,0,0,1.675727972,0.004957253,-1.675727972,-0.004957253,-0.002199118,-6.50558E-06
18147,"Spencer, Indiana",764,0,0,1.67876833,0.005639602,-1.67876833,-0.005639602,-0.002197341,-7.38168E-06
48281,"Lampasas, Texas",774,0,0,1.69397012,0.009051348,-1.69397012,-0.009051348,-0.002188592,-1.16942E-05
19105,"Jones, Iowa",777,0,0,1.698530657,0.010074871,-1.698530657,-0.010074871,-0.002186011,-1.29664E-05
35057,"Torrance, New Mexico",779,0,0,1.701571015,0.01075722,-1.701571015,-0.01075722,-0.002184302,-1.3809E-05
48505,"Zapata, Texas",781,0,0,1.704611373,0.01143957,-1.704611373,-0.01143957,-0.002182601,-1.46473E-05
21027,"Breckinridge, Kentucky",784,0,0,1.709171909,0.012463093,-1.709171909,-0.012463093,-0.002180066,-1.58968E-05
21099,"Hart, Kentucky",785,0,1,1.710692088,0.012804268,-1.710692088,0.987195732,-0.002179226,0.001257574
29157,"Perry, Missouri",785,0,0,1.710692088,0.012804268,-1.710692088,-0.012804268,-0.002179226,-1.63112E-05
5075,"Lawrence, Arkansas",788,0,0,1.715252625,0.013827791,-1.715252625,-0.013827791,-0.002176717,-1.7548E-05
8039,"Elbert, Colorado",789,0,1,1.716772804,0.014168966,-1.716772804,0.985831034,-0.002175884,0.001249469
29063,"DeKalb, Missouri",790,0,0,1.718292983,0.01451014,-1.718292983,-0.01451014,-0.002175054,-1.83673E-05
5121,"Randolph, Arkansas",791,0,0,1.719813162,0.014851315,-1.719813162,-0.014851315,-0.002174227,-1.87754E-05
17041,"Douglas, Illinois",791,0,0,1.719813162,0.014851315,-1.719813162,-0.014851315,-0.002174227,-1.87754E-05
48171,"Gillespie, Texas",791,0,0,1.719813162,0.014851315,-1.719813162,-0.014851315,-0.002174227,-1.87754E-05
48371,"Pecos, Texas",794,0,0,1.724373699,0.015874839,-1.724373699,-0.015874839,-0.002171755,-1.99935E-05
18015,"Carroll, Indiana",796,0,1,1.727414057,0.016557188,-1.727414057,0.983442812,-0.002170118,0.001235481
18117,"Orange, Indiana",796,0,0,1.727414057,0.016557188,-1.727414057,-0.016557188,-0.002170118,-2.08005E-05
26053,"Gogebic, Michigan",796,0,0,1.727414057,0.016557188,-1.727414057,-0.016557188,-0.002170118,-2.08005E-05
2150,"Kodiak Island, Alaska",798,0,0,1.730454415,0.017239537,-1.730454415,-0.017239537,-0.002168489,-2.16034E-05
12067,"Lafayette, Florida",799,0,0,1.731974594,0.017580711,-1.731974594,-0.017580711,-0.002167678,-2.20034E-05
21119,"Knott, Kentucky",799,0,0,1.731974594,0.017580711,-1.731974594,-0.017580711,-0.002167678,-2.20034E-05
51520,"Bristol, Virginia",800,0,0,1.733494773,0.017921886,-1.733494773,-0.017921886,-0.002166868,-2.24024E-05
29151,"Osage, Missouri",802,0,0,1.736535131,0.018604235,-1.736535131,-0.018604235,-0.002165256,-2.31973E-05
56041,"Uinta, Wyoming",803,0,0,1.73805531,0.01894541,-1.73805531,-0.01894541,-0.002164452,-2.35933E-05
13025,"Brantley, Georgia",804,0,0,1.739575489,0.019286584,-1.739575489,-0.019286584,-0.002163651,-2.39883E-05
18049,"Fulton, Indiana",804,0,0,1.739575489,0.019286584,-1.739575489,-0.019286584,-0.002163651,-2.39883E-05
51790,"Staunton, Virginia",804,0,0,1.739575489,0.019286584,-1.739575489,-0.019286584,-0.002163651,-2.39883E-05
47173,"Union, Tennessee",805,0,0,1.741095668,0.019627759,-1.741095668,-0.019627759,-0.002162852,-2.43823E-05
32013,"Humboldt, Nevada",806,0,0,1.742615847,0.019968933,-1.742615847,-0.019968933,-0.002162054,-2.47754E-05
48003,"Andrews, Texas",810,0,0,1.748696563,0.021333632,-1.748696563,-0.021333632,-0.002158885,-2.63378E-05
26069,"Iosco, Michigan",811,0,0,1.750216741,0.021674806,-1.750216741,-0.021674806,-0.002158097,-2.6726E-05
48507,"Zavala, Texas",815,0,0,1.756297457,0.023039504,-1.756297457,-0.023039504,-0.002154966,-2.82693E-05
55003,"Ashland, Wisconsin",815,0,0,1.756297457,0.023039504,-1.756297457,-0.023039504,-0.002154966,-2.82693E-05
8089,"Otero, Colorado",818,0,0,1.760857994,0.024063028,-1.760857994,-0.024063028,-0.002152638,-2.94169E-05
17173,"Shelby, Illinois",829,0,0,1.777579963,0.027815948,-1.777579963,-0.027815948,-0.002144246,-3.35536E-05
36097,"Schuyler, New York",832,0,0,1.7821405,0.028839472,-1.7821405,-0.028839472,-0.002141996,-3.46628E-05
49037,"San Juan, Utah",832,0,0,1.7821405,0.028839472,-1.7821405,-0.028839472,-0.002141996,-3.46628E-05
56039,"Teton, Wyoming",834,0,0,1.785180858,0.029521821,-1.785180858,-0.029521821,-0.002140505,-3.53979E-05
27093,"Meeker, Minnesota",837,0,0,1.789741395,0.030545344,-1.789741395,-0.030545344,-0.002138281,-3.64938E-05
18119,"Owen, Indiana",839,0,0,1.792781752,0.031227694,-1.792781752,-0.031227694,-0.002136808,-3.72201E-05
48007,"Aransas, Texas",841,0,1,1.79582211,0.031910043,-1.79582211,0.968089957,-0.002135341,0.001151118
13019,"Berrien, Georgia",842,0,0,1.797342289,0.032251217,-1.797342289,-0.032251217,-0.002134611,-3.83031E-05
28031,"Covington, Mississippi",849,0,0,1.807983542,0.034639439,-1.807983542,-0.034639439,-0.002129545,-4.08003E-05
29049,"Clinton, Missouri",854,0,0,1.815584437,0.036345312,-1.815584437,-0.036345312,-0.002125977,-4.25589E-05
51820,"Waynesboro, Virginia",856,0,0,1.818624795,0.037027661,-1.818624795,-0.037027661,-0.002124562,-4.32566E-05
20011,"Bourbon, Kansas",862,0,0,1.827745869,0.039074708,-1.827745869,-0.039074708,-0.002120355,-4.53303E-05
20021,"Cherokee, Kansas",866,0,0,1.833826584,0.040439406,-1.833826584,-0.040439406,-0.002117583,-4.66968E-05
18047,"Franklin, Indiana",873,0,0,1.844467837,0.042827628,-1.844467837,-0.042827628,-0.002112792,-4.9058E-05
54047,"McDowell, West Virginia",874,0,0,1.845988016,0.043168803,-1.845988016,-0.043168803,-0.002112114,-4.93922E-05
47091,"Johnson, Tennessee",876,0,0,1.849028374,0.043851152,-1.849028374,-0.043851152,-0.002110763,-5.00584E-05
21003,"Allen, Kentucky",878,0,0,1.852068732,0.044533501,-1.852068732,-0.044533501,-0.002109418,-5.07215E-05
18075,"Jay, Indiana",882,0,0,1.858149448,0.045898199,-1.858149448,-0.045898199,-0.002106745,-5.20388E-05
26031,"Cheboygan, Michigan",882,0,0,1.858149448,0.045898199,-1.858149448,-0.045898199,-0.002106745,-5.20388E-05
54027,"Hampshire, West Virginia",885,0,0,1.862709985,0.046921723,-1.862709985,-0.046921723,-0.002104757,-5.30189E-05
53031,"Jefferson, Washington",886,0,0,1.864230164,0.047262898,-1.864230164,-0.047262898,-0.002104097,-5.33441E-05
51169,"Scott, Virginia",888,0,0,1.867270522,0.047945247,-1.867270522,-0.047945247,-0.002102782,-5.39924E-05
5083,"Logan, Arkansas",889,0,0,1.868790701,0.048286421,-1.868790701,-0.048286421,-0.002102127,-5.43154E-05
18041,"Fayette, Indiana",890,0,0,1.87031088,0.048627596,-1.87031088,-0.048627596,-0.002101473,-5.46377E-05
55029,"Door, Wisconsin",891,0,0,1.871831059,0.04896877,-1.871831059,-0.04896877,-0.00210082,-5.49593E-05
55053,"Jackson, Wisconsin",892,0,0,1.873351237,0.049309945,-1.873351237,-0.049309945,-0.00210017,-5.52802E-05
54109,"Wyoming, West Virginia",895,0,0,1.877911774,0.050333469,-1.877911774,-0.050333469,-0.002098225,-5.62385E-05
13193,"Macon, Georgia",897,0,0,1.880952132,0.051015818,-1.880952132,-0.051015818,-0.002096937,-5.68738E-05
37053,"Currituck, North Carolina",898,0,0,1.882472311,0.051356992,-1.882472311,-0.051356992,-0.002096294,-5.71904E-05
46113,"Shannon, South Dakota",899,0,0,1.88399249,0.051698167,-1.88399249,-0.051698167,-0.002095653,-5.75063E-05
21231,"Wayne, Kentucky",901,0,0,1.887032848,0.052380516,-1.887032848,-0.052380516,-0.002094376,-5.8136E-05
48233,"Hutchinson, Texas",901,0,0,1.887032848,0.052380516,-1.887032848,-0.052380516,-0.002094376,-5.8136E-05
48145,"Falls, Texas",902,0,0,1.888553027,0.05272169,-1.888553027,-0.05272169,-0.002093739,-5.84498E-05
37117,"Martin, North Carolina",916,0,0,1.909835533,0.057498134,-1.909835533,-0.057498134,-0.002084973,-6.27709E-05
48179,"Gray, Texas",918,0,0,1.912875891,0.058180483,-1.912875891,-0.058180483,-0.002083743,-6.33774E-05
48335,"Mitchell, Texas",922,0,0,1.918956606,0.059545181,-1.918956606,-0.059545181,-0.002081298,-6.45826E-05
26133,"Osceola, Michigan",924,0,0,1.921996964,0.060227531,-1.921996964,-0.060227531,-0.002080083,-6.51813E-05
41057,"Tillamook, Oregon",928,0,1,1.92807768,0.061592229,-1.92807768,0.938407771,-0.00207767,0.001011215
29177,"Ray, Missouri",932,0,0,1.934158396,0.062956927,-1.934158396,-0.062956927,-0.002075277,-6.75504E-05
1133,"Winston, Alabama",934,0,0,1.937198754,0.063639276,-1.937198754,-0.063639276,-0.002074089,-6.81363E-05
26051,"Gladwin, Michigan",936,0,0,1.940239112,0.064321625,-1.940239112,-0.064321625,-0.002072905,-6.87197E-05
40153,"Woodward, Oklahoma",936,0,0,1.940239112,0.064321625,-1.940239112,-0.064321625,-0.002072905,-6.87197E-05
18181,"White, Indiana",938,0,0,1.94327947,0.065003974,-1.94327947,-0.065003974,-0.002071727,-6.93006E-05
54005,"Boone, West Virginia",938,0,0,1.94327947,0.065003974,-1.94327947,-0.065003974,-0.002071727,-6.93006E-05
41027,"Hood River, Oregon",942,0,0,1.949360186,0.066368672,-1.949360186,-0.066368672,-0.002069384,-7.04551E-05
54067,"Nicholas, West Virginia",942,0,0,1.949360186,0.066368672,-1.949360186,-0.066368672,-0.002069384,-7.04551E-05
13199,"Meriwether, Georgia",944,0,0,1.952400544,0.067051022,-1.952400544,-0.067051022,-0.002068221,-7.10286E-05
26043,"Dickinson, Michigan",945,0,0,1.953920723,0.067392196,-1.953920723,-0.067392196,-0.002067641,-7.13145E-05
18123,"Perry, Indiana",946,0,0,1.955440902,0.067733371,-1.955440902,-0.067733371,-0.002067062,-7.15998E-05
29007,"Audrain, Missouri",947,0,0,1.95696108,0.068074545,-1.95696108,-0.068074545,-0.002066485,-7.18844E-05
21147,"McCreary, Kentucky",949,0,0,1.960001438,0.068756894,-1.960001438,-0.068756894,-0.002065333,-7.24519E-05
37131,"Northampton, North Carolina",949,0,0,1.960001438,0.068756894,-1.960001438,-0.068756894,-0.002065333,-7.24519E-05
42067,"Juniata, Pennsylvania",950,0,0,1.961521617,0.069098069,-1.961521617,-0.069098069,-0.00206476,-7.27348E-05
27149,"Stevens, Minnesota",952,0,0,1.964561975,0.069780418,-1.964561975,-0.069780418,-0.002063616,-7.32988E-05
26137,"Otsego, Michigan",953,0,0,1.966082154,0.070121593,-1.966082154,-0.070121593,-0.002063045,-7.35798E-05
46135,"Yankton, South Dakota",953,0,0,1.966082154,0.070121593,-1.966082154,-0.070121593,-0.002063045,-7.35798E-05
8083,"Montezuma, Colorado",954,0,0,1.967602333,0.070462767,-1.967602333,-0.070462767,-0.002062476,-7.38603E-05
27079,"Le Sueur, Minnesota",954,0,0,1.967602333,0.070462767,-1.967602333,-0.070462767,-0.002062476,-7.38603E-05
21183,"Ohio, Kentucky",956,0,0,1.970642691,0.071145116,-1.970642691,-0.071145116,-0.002061342,-7.44196E-05
29163,"Pike, Missouri",958,0,0,1.973683049,0.071827465,-1.973683049,-0.071827465,-0.002060212,-7.49765E-05
29055,"Crawford, Missouri",966,0,0,1.985844481,0.074556862,-1.985844481,-0.074556862,-0.00205574,-7.7181E-05
30041,"Hill, Montana",969,0,0,1.990405018,0.075580385,-1.990405018,-0.075580385,-0.002054082,-7.79983E-05
41031,"Jefferson, Oregon",971,0,0,1.993445376,0.076262735,-1.993445376,-0.076262735,-0.002052982,-7.85404E-05
48283,"La Salle, Texas",973,0,0,1.996485734,0.076945084,-1.996485734,-0.076945084,-0.002051887,-7.90803E-05
47111,"Macon, Tennessee",980,0,0,2.007126986,0.079333305,-2.007126986,-0.079333305,-0.002048089,-8.09524E-05
5149,"Yell, Arkansas",982,0,0,2.010167344,0.080015655,-2.010167344,-0.080015655,-0.002047014,-8.14823E-05
54029,"Hancock, West Virginia",983,0,0,2.011687523,0.080356829,-2.011687523,-0.080356829,-0.002046478,-8.17465E-05
29209,"Stone, Missouri",985,0,0,2.014727881,0.081039178,-2.014727881,-0.081039178,-0.002045409,-8.22733E-05
49051,"Wasatch, Utah",997,0,0,2.032970029,0.085133273,-2.032970029,-0.085133273,-0.002039087,-8.53894E-05
51027,"Buchanan, Virginia",997,0,0,2.032970029,0.085133273,-2.032970029,-0.085133273,-0.002039087,-8.53894E-05
40001,"Adair, Oklahoma",1004,0,0,2.043611281,0.087521495,-2.043611281,-0.087521495,-0.002035469,-8.71728E-05
27095,"Mille Lacs, Minnesota",1005,0,0,2.04513146,0.087862669,-2.04513146,-0.087862669,-0.002034957,-8.74255E-05
29119,"McDonald, Missouri",1006,0,0,2.046651639,0.088203844,-2.046651639,-0.088203844,-0.002034445,-8.76778E-05
55057,"Juneau, Wisconsin",1006,0,0,2.046651639,0.088203844,-2.046651639,-0.088203844,-0.002034445,-8.76778E-05
55123,"Vernon, Wisconsin",1007,0,0,2.048171818,0.088545018,-2.048171818,-0.088545018,-0.002033934,-8.79295E-05
48117,"Deaf Smith, Texas",1016,0,0,2.061853429,0.091615589,-2.061853429,-0.091615589,-0.002029383,-9.01728E-05
18143,"Scott, Indiana",1023,0,0,2.072494682,0.094003811,-2.072494682,-0.094003811,-0.002025899,-9.18903E-05
37015,"Bertie, North Carolina",1027,0,1,2.078575398,0.095368509,-2.078575398,0.904631491,-0.002023929,0.000880849
40151,"Woods, Oklahoma",1027,0,0,2.078575398,0.095368509,-2.078575398,-0.095368509,-0.002023929,-9.28613E-05
18135,"Randolph, Indiana",1029,0,2,2.081615755,0.096050859,-2.081615755,1.903949141,-0.00202295,0.001850291
